Date,Open,High,Low,Close,Adj Close,Volume,Company,SMA_20,EMA_20,RSI_14,BB_high,BB_low,IF_anomaly,Prophet_anomaly
2022-07-19,147.919998,151.229996,146.910004,151.0,149.704041,82982400,AAPL,142.79650035,144.58480859647773,60.41616614327665,152.2306984747979,133.36230222520211,1,1
2022-07-20,151.119995,153.720001,150.369995,153.039993,151.726547,64823400,AAPL,143.65500025,145.39006425395604,62.771343117087525,153.52650160522174,133.78349889477826,1,1
2022-07-21,154.5,155.570007,151.940002,155.350006,154.016724,65086600,AAPL,144.65500025,146.33863013453166,65.2897930676694,154.99939897617756,134.31060152382244,1,1
2022-07-22,155.389999,156.279999,153.410004,154.089996,152.767532,66675400,AAPL,145.44599985,147.07685545505245,62.794498595175675,156.1302900498843,134.76170965011568,1,1
2022-07-25,154.009995,155.039993,152.279999,152.949997,151.637329,53623900,AAPL,146.01049949999998,147.63620226885698,60.54007946539669,157.02297694089134,134.99802205910862,1,1
2022-07-26,152.259995,153.089996,150.800003,151.600006,150.298904,55138700,AAPL,146.50749960000002,148.0137073861087,57.88959851190458,157.58674945511862,135.4282497448814,1,1
2022-07-27,152.580002,157.330002,152.160004,156.789993,155.444336,78620700,AAPL,147.47499914999997,148.84954411124122,64.35128220638957,158.59739041241076,136.3526078875892,1,1
2022-07-28,156.979996,157.639999,154.410004,157.350006,155.999557,81378700,AAPL,148.38099964999998,149.65911191017062,64.97579469147834,159.6207227977896,137.14127650221036,1,1
2022-07-29,161.240005,163.630005,159.5,162.509995,161.11525,101786900,AAPL,149.67049935,150.8830055377734,70.16253479799983,161.17745648691334,138.16354221308666,1,1
2022-08-01,161.009995,163.589996,160.889999,161.509995,160.12384,67829400,AAPL,150.79949945,151.89509977227118,68.05900954873809,162.30056608601063,139.2984328139894,1,1
2022-08-02,160.100006,162.410004,159.630005,160.009995,158.636703,59907000,AAPL,151.7219993,152.66794693681678,64.91514081454798,163.06939891926783,140.37459968073216,1,1
2022-08-03,160.839996,166.589996,160.75,166.130005,164.704193,82507500,AAPL,152.88249965,153.95004770473898,70.83471605630315,165.10540904765017,140.65959025234983,1,1
2022-08-04,166.009995,167.190002,164.429993,165.809998,164.386932,55474100,AAPL,153.85549925,155.0795667804781,70.1680592734584,166.91313875019898,140.79785974980103,1,1
2022-08-05,163.210007,165.850006,163.0,165.350006,164.158615,56697000,AAPL,154.7709999,156.05770384900399,69.16045621320974,168.34612036182116,141.19587943817882,1,1
2022-08-08,166.369995,167.809998,164.199997,164.869995,163.682053,60276900,AAPL,155.7709999,156.89696967290837,68.06210562191143,169.22744283091436,142.31455696908563,1,1
2022-08-09,164.020004,165.820007,163.25,164.919998,163.731705,63135500,AAPL,156.72399975000002,157.66106760882184,68.11890530580729,169.9352932106781,143.51270628932193,1,1
2022-08-10,167.679993,169.339996,166.899994,169.240005,168.020584,70170500,AAPL,157.91149975,158.76382355083882,72.64523066190637,171.1397724936032,144.68322700639678,1,1
2022-08-11,170.059998,170.990005,168.190002,168.490005,167.27597,57149200,AAPL,158.91249995,159.69012654599703,70.7667644882309,172.16134024314115,145.66365965685887,1,1
2022-08-12,169.820007,172.169998,169.399994,172.100006,170.859955,68039400,AAPL,160.00900035,160.87201982733063,74.2219900295849,173.80096582628244,146.21703487371758,1,1
2022-08-15,171.520004,173.389999,171.350006,173.190002,171.942108,54091700,AAPL,161.3150001,162.04516098663248,75.17604364229976,174.90396700069402,147.72603319930596,1,1
2022-08-16,172.779999,173.710007,171.660004,173.029999,171.783264,56377100,AAPL,162.41650005000002,163.09133603552462,74.73876605192147,176.0537727722696,148.77922732773044,1,1
2022-08-17,172.770004,176.149994,172.570007,174.550003,173.292313,79542000,AAPL,163.49200055,164.18263765118894,76.15759211370371,177.39196471813185,149.59203638186816,1,1
2022-08-18,173.75,174.899994,173.119995,174.149994,172.895187,62290100,AAPL,164.43199995,165.13190968440904,74.96432155212793,178.5435114995453,150.3204884004547,1,1
2022-08-19,173.029999,173.740005,171.309998,171.520004,170.284134,70346300,AAPL,165.30350034999998,165.74029961922724,67.47817898365835,178.89589740005522,151.71110329994474,1,1
2022-08-22,169.690002,169.860001,167.139999,167.570007,166.36261,69026800,AAPL,166.03450085000003,165.91455746501512,58.09463566515703,178.40872454757215,153.6602771524279,1,1
2022-08-23,167.080002,168.710007,166.649994,167.229996,166.02504,54147100,AAPL,166.81600035000002,166.03983732548986,57.355272615013725,177.27034679821736,156.3616539017827,1,1
2022-08-24,167.320007,168.110001,166.25,167.529999,166.322876,53841500,AAPL,167.35300065,166.18175748496702,57.86481918888755,176.74116748429432,157.9648338157057,1,1
2022-08-25,168.779999,170.139999,168.350006,170.029999,168.804886,51218200,AAPL,167.9870003,166.54825667687493,61.94542389753683,176.23024832024893,159.74375227975108,1,1
2022-08-26,170.570007,171.050003,163.559998,163.619995,162.44104,78961000,AAPL,168.0425003,166.26937461241064,48.875481142710896,176.15135019194756,159.93365040805244,1,1
2022-08-29,161.149994,162.899994,159.820007,161.380005,160.217209,73314000,AAPL,168.03600079999998,165.8037203636096,45.28010491165292,176.16596520470284,159.90603639529712,1,1
2022-08-30,162.130005,162.559998,157.720001,158.910004,157.765015,77906200,AAPL,167.98100125000002,165.14717594802772,41.64242068120809,176.33908901683583,159.6229134831642,1,1
2022-08-31,160.309998,160.580002,157.139999,157.220001,156.087173,87991100,AAPL,167.53550105,164.39220690535842,39.31512145832822,177.1030679955681,157.9679341044319,1,1
2022-09-01,156.639999,158.419998,154.669998,157.960007,156.821854,74229900,AAPL,167.1430015,163.77961643818142,40.873352882762866,177.56723570574056,156.71876729425944,1,1
2022-09-02,159.75,160.360001,154.970001,155.809998,154.687332,76957800,AAPL,166.66600110000002,163.0206051583546,37.833725811798985,178.1898445709662,155.14215762903385,1,1
2022-09-06,156.470001,157.089996,153.690002,154.529999,153.41655,73714800,AAPL,166.1490013,162.2119760004161,36.1119181648402,178.81948649128304,153.47851610871697,1,1
2022-09-07,154.820007,156.669998,153.610001,155.960007,154.836258,87449600,AAPL,165.70100175,161.61655038132884,39.428475753944035,179.12483919471478,152.2771643052852,1,1
2022-09-08,154.639999,156.360001,152.679993,154.460007,153.347092,84923800,AAPL,164.96200185,160.93497482120227,37.244407345796276,179.13175880368593,150.7922448963141,1,1
2022-09-09,155.470001,157.820007,154.75,157.369995,156.236099,68028800,AAPL,164.40600135,160.59545293346872,43.753713869344054,178.8484325255098,149.9635701744902,1,1
2022-09-12,159.589996,164.259995,159.300003,163.429993,162.252426,104956000,AAPL,163.9725007,160.86540913028122,54.36853471222329,177.97903860035728,149.96596279964274,1,1
2022-09-13,159.899994,160.539993,153.369995,153.839996,152.731522,122656600,AAPL,163.0050004,160.19632216549255,41.13764805882307,177.0042839848178,149.0057168151822,1,1
2022-09-14,154.789993,157.100006,153.610001,155.309998,154.190933,87965400,AAPL,162.11900035,159.73095795925514,43.41095371661146,175.7051127275328,148.5328879724672,1,1
2022-09-15,154.649994,155.240005,151.380005,152.369995,151.272095,90481100,AAPL,161.00999995,159.0299138678975,40.07720983593008,173.96243515239166,148.05756474760835,1,1
2022-09-16,151.210007,151.350006,148.369995,150.699997,149.614151,162278800,AAPL,159.8375001,158.23658845190727,38.278976350141896,172.04380574577792,147.63119445422208,1,1
2022-09-19,149.309998,154.559998,149.100006,154.479996,153.366913,81474200,AAPL,158.98549970000002,157.87881774220182,44.36403343670231,170.1450099649422,147.82598943505783,1,1
2022-09-20,153.399994,158.080002,153.080002,156.899994,155.76947,107689800,AAPL,158.45199904999998,157.7855964334207,47.905105041271526,168.91752776418087,147.9864703358191,1,1
2022-09-21,157.339996,158.740005,153.600006,153.720001,152.612396,101696800,AAPL,157.77649929999998,157.398396868333,43.94685928532377,167.61366386284755,147.93933473715242,1,1
2022-09-22,152.380005,154.470001,150.910004,152.740005,151.63945,86652500,AAPL,157.0369996,156.95474049992032,42.77390080789006,166.01639106593746,148.05760813406255,1,1
2022-09-23,151.190002,151.470001,148.559998,150.429993,149.346085,96029900,AAPL,156.0569993,156.33333597611838,40.0597285118751,163.25107806710838,148.86292053289162,1,1
2022-09-26,149.660004,153.770004,149.639999,150.770004,149.683655,93339400,AAPL,155.41449975,155.80349483553567,40.65661845303826,162.06688501313383,148.76211448686618,1,1
2022-09-27,152.740005,154.720001,149.949997,151.759995,150.666519,84442700,AAPL,154.93349925,155.41839961310373,42.45349190703682,161.16907574148487,148.69792275851515,1,1
2022-09-28,147.639999,150.639999,144.839996,149.839996,148.760345,146691400,AAPL,154.47999885,154.88712307852242,39.92837615863121,160.8113494796963,148.14864822030367,1,1
2022-09-29,146.100006,146.720001,140.679993,142.479996,141.453384,128138200,AAPL,153.74299860000002,153.70549192818694,32.056977037988844,161.81838185070444,145.6676153492956,1,1
2022-09-30,141.279999,143.100006,138.0,138.199997,137.204208,124925300,AAPL,152.7549981,152.22877812550246,28.5341901353151,163.0539098129988,142.4560863870012,1,1
2022-10-03,138.210007,143.070007,137.690002,142.449997,141.423599,114311700,AAPL,152.08699804999998,151.29746563735935,36.04935762387741,163.20701112829016,140.9669849717098,1,1
2022-10-04,145.029999,146.220001,144.259995,146.100006,145.047287,87830100,AAPL,151.6654984,150.8024694814204,41.71782657269017,163.01975782431109,140.3112389756889,1,1
2022-10-05,144.070007,147.380005,143.009995,146.399994,145.345123,79471000,AAPL,151.18749774999998,150.3831861022375,42.17151459022098,162.58319058032606,139.7918049196739,1,1
2022-10-06,145.809998,147.539993,145.220001,145.429993,144.382126,68402200,AAPL,150.73599705,149.91145342583394,41.058557949478676,162.29170180504335,139.18029229495667,1,1
2022-10-07,142.539993,143.100006,139.449997,140.089996,139.080597,85925600,AAPL,149.8719971,148.97607652813545,35.50355380314065,161.88922684077352,137.85476735922646,1,1
2022-10-10,140.419998,141.889999,138.570007,140.419998,139.408203,74899000,AAPL,148.72149735,148.16121190640828,36.0791047681271,159.68614138325202,137.75685331674796,1,1
2022-10-11,139.899994,141.350006,138.220001,138.979996,137.978592,77033700,AAPL,147.97849735,147.28681039151226,34.62701244056038,159.4569461476525,136.5000485523475,1,1
2022-10-12,139.130005,140.360001,138.160004,138.339996,137.343216,70433700,AAPL,147.12999725,146.43473283041587,33.972574455092825,158.8220859607536,135.4379085392464,1,1
2022-10-13,134.990005,143.589996,134.369995,142.990005,141.959717,113224000,AAPL,146.66099775,146.1066635132334,42.47885157591913,158.22652792280846,135.09546757719156,1,1
2022-10-14,144.309998,144.520004,138.190002,138.380005,137.382919,88598000,AAPL,146.04499815,145.37079127387784,37.34254548473551,157.9905383783092,134.0994579216908,1,1
2022-10-17,141.070007,142.899994,140.270004,142.410004,141.383896,85250900,AAPL,145.44149854999998,145.08881153350853,43.74607818489465,156.82797662821008,134.05502047178987,1,1
2022-10-18,145.490005,146.699997,140.610001,143.75,142.714233,99136600,AAPL,144.78399885,144.96130567317437,45.73205205819566,154.8951545444276,134.67284315557237,1,1
2022-10-19,141.690002,144.949997,141.5,143.860001,142.823441,61758300,AAPL,144.29099885,144.85641951382442,45.9008972130732,153.5356514122847,135.0463462877153,1,1
2022-10-20,143.020004,145.889999,142.649994,143.389999,142.356812,64522000,AAPL,143.82349855,144.7167604172697,45.2530379113496,152.21841332245302,135.428583777547,1,1
2022-10-21,142.869995,147.850006,142.649994,147.270004,146.208878,86548600,AAPL,143.66549909999998,144.95992647276782,51.35681656418379,151.66682804660306,135.6641701533969,1,1
2022-10-24,147.190002,150.229996,146.0,149.449997,148.373154,75981900,AAPL,143.59949875,145.38755223726614,54.430906952474686,151.38417125069932,135.8148262493007,1,1
2022-10-25,150.089996,152.490005,149.360001,152.339996,151.24234,74732300,AAPL,143.62849880000002,146.0496897384789,58.20208103120514,151.5378780776515,135.71911952234854,1,1
2022-10-26,150.960007,151.990005,148.039993,149.350006,148.273865,88194300,AAPL,143.6039993,146.36400557290946,53.28851766301806,151.43895106057585,135.76904753942415,1,1
2022-10-27,148.070007,149.050003,144.130005,144.800003,143.756668,109180200,AAPL,143.71999965,146.21505294691806,46.81199579860294,151.55364842002732,135.8863508799727,1,1
2022-10-28,148.199997,157.5,147.820007,155.740005,154.617859,164762400,AAPL,144.59700005000002,147.1221912376878,59.54366029384745,153.60208495339504,135.591915146605,1,1
2022-10-31,153.160004,154.240005,151.919998,153.339996,152.235123,97943200,AAPL,145.1415,147.71436311981276,56.356557297699,154.85086169643264,135.43213830356737,1,1
2022-11-01,155.080002,155.449997,149.130005,150.649994,149.564514,80379300,AAPL,145.36899939999998,147.9939470131639,52.93644949297118,155.36648083901008,135.37151796098988,1,1
2022-11-02,148.949997,152.169998,145.0,145.029999,143.985001,93604600,AAPL,145.30049965,147.71166625000546,46.576802355217,155.28755429797033,135.31344500202968,1,1
2022-11-03,142.059998,142.800003,138.75,138.880005,137.879318,97918500,AAPL,144.97300024999998,146.87055565476683,40.80029932095103,155.34379740924197,134.602203090758,1,1
2022-11-04,142.089996,142.669998,134.380005,138.380005,137.610825,140814800,AAPL,144.8875007,146.06193178288427,40.36202275033513,155.44443984911618,134.33056155088383,1,1
2022-11-07,137.110001,139.149994,135.669998,138.919998,138.147812,83374600,AAPL,144.8125007,145.3817476130858,41.09792195150739,155.51562948639426,134.1093719136057,1,1
2022-11-08,140.410004,141.429993,137.490005,139.5,138.724594,89908500,AAPL,144.8385009,144.82158117374428,41.926812401130356,155.48721783205042,134.1897839679496,1,1
2022-11-09,138.5,138.550003,134.589996,134.869995,134.120331,74917800,AAPL,144.66500085,143.8738110619591,37.402023988419266,155.832044864337,133.49795683566302,1,1
2022-11-10,141.240005,146.869995,139.5,146.869995,146.053619,118854000,AAPL,144.85900035,144.1591619132011,51.893039411789594,156.03771254841274,133.68028815158726,1,1
2022-11-11,145.820007,150.009995,144.369995,149.699997,148.867905,93979700,AAPL,145.42499995,144.68686049289624,54.56435619857333,156.3782532470866,134.4717466529134,1,1
2022-11-14,148.970001,150.279999,147.429993,148.279999,147.45578,73374100,AAPL,145.7184997,145.02906416023947,52.97481212859168,156.64742248207392,134.78957691792607,1,1
2022-11-15,152.220001,153.589996,148.559998,150.039993,149.206009,89868300,AAPL,146.03299935,145.5062954783119,54.734903158549685,157.0786218182787,134.98737688172133,1,1
2022-11-16,149.130005,149.869995,147.289993,148.789993,147.962936,64218300,AAPL,146.27949895,145.81902857561553,53.21157246593493,157.34017460440506,135.21882329559494,1,1
2022-11-17,146.429993,151.479996,146.149994,150.720001,149.882233,80389400,AAPL,146.64599905,146.28578785412836,55.28102494948875,157.7848960482557,135.5071020517443,1,1
2022-11-18,152.309998,152.699997,149.970001,151.289993,150.449051,74829600,AAPL,146.8469985,146.76237882040186,55.901374394670086,158.1672848368446,135.52671216315542,1,1
2022-11-21,150.160004,150.369995,147.720001,148.009995,147.187286,58724100,AAPL,146.77499840000002,146.88119940893503,51.47610478397783,158.04635761813125,135.50363918186878,1,1
2022-11-22,148.130005,150.419998,146.929993,150.179993,149.34523,51804100,AAPL,146.66699825,147.1953702271317,54.06678908384529,157.76302638993175,135.57097011006826,1,1
2022-11-23,149.449997,151.830002,149.339996,151.070007,150.230301,58301400,AAPL,146.7529983,147.56438325311913,55.12503154017868,157.9570086329549,135.5489879670451,1,1
2022-11-25,148.309998,148.880005,147.119995,148.110001,147.286743,35195900,AAPL,146.9184982,147.61634684806018,50.9230582245813,158.09998914756852,135.73700725243145,1,1
2022-11-28,145.139999,146.639999,143.380005,144.220001,143.41835,69246000,AAPL,146.342498,147.2928853387211,45.964363390404245,156.8110803238942,135.8739156761058,1,1
2022-11-29,144.289993,144.809998,140.350006,141.169998,140.38533,83763800,AAPL,145.7339981,146.70975321122384,42.47221147866066,155.91575055019,135.55224564981,1,1
2022-11-30,141.399994,148.720001,140.550003,148.029999,147.207184,111380900,AAPL,145.60299834999998,146.83549090539302,51.413430100914255,155.59401231794874,135.61198438205122,1,1
2022-12-01,148.210007,149.130005,146.610001,148.309998,147.485641,71250400,AAPL,145.7669983,146.97592015249845,51.743112171732314,155.82247839511962,135.7115182048804,1,1
2022-12-02,145.960007,148.0,145.649994,147.809998,146.988419,65447400,AAPL,146.21349795,147.0553561379748,51.076613343257,155.78762278757844,136.63937311242157,1,1
2022-12-05,147.770004,150.919998,145.770004,146.630005,145.814957,68826400,AAPL,146.62599795,147.01484650578672,49.45751493905661,155.49984799778287,137.75214790221713,1,1
2022-12-06,147.070007,147.300003,141.919998,142.910004,142.115662,64727200,AAPL,146.82549825,146.62390912428322,44.65199555771038,155.16043966270007,138.49055683729995,1,1
2022-12-07,142.190002,143.369995,140.0,140.940002,140.156601,69721100,AAPL,146.89749835,146.08258463625623,42.30758037988006,154.9997042592043,138.79529244079572,1,1
2022-12-08,142.360001,143.520004,141.100006,142.649994,141.857071,62128300,AAPL,147.2864983,145.75567124232705,45.006660874395834,153.58860493386027,140.98439166613974,1,1
2022-12-09,142.339996,145.570007,140.899994,142.160004,141.369812,76097000,AAPL,147.05099875000002,145.41322674305783,44.36614979597647,153.73801614448536,140.36398135551468,1,1
2022-12-12,142.699997,144.5,141.059998,144.490005,143.686859,70462700,AAPL,146.79049915000002,145.3253008627666,48.14527890663046,153.45030852561706,140.13068977438297,1,1
2022-12-13,149.5,149.970001,144.240005,145.470001,144.661423,93886200,AAPL,146.64999925,145.33908182821742,49.69314248409093,153.29673688166244,140.00326161833758,1,1
2022-12-14,145.350006,146.660004,141.160004,143.210007,142.413986,82291200,AAPL,146.30849995,145.13631279695863,46.263487647544046,152.92521604392152,139.69178385607847,1,1
2022-12-15,141.110001,141.800003,136.029999,136.5,135.741257,98931900,AAPL,145.6940003,144.3138068162959,37.89990354915927,153.4580369621076,137.9299636378924,1,1
2022-12-16,136.690002,137.649994,133.729996,134.509995,133.762314,160156900,AAPL,144.8835,143.38011045283915,35.83105124945931,153.69354430455132,136.07345569544867,1,1
2022-12-19,135.110001,135.199997,131.320007,132.369995,131.634216,79592600,AAPL,143.9375001,142.3315280287592,33.7005921422207,153.79377466852506,134.08122553147493,1,1
2022-12-20,131.389999,133.25,129.889999,132.300003,131.564606,77432800,AAPL,143.15200049999999,141.3761446926869,33.63016145623932,154.0353517620034,132.26864923799658,1,1
2022-12-21,132.979996,136.809998,132.75,135.449997,134.697098,85928000,AAPL,142.4155007,140.81174967433577,39.734506964594836,153.29039117013087,131.54061022986912,1,1
2022-12-22,134.350006,134.559998,130.300003,132.229996,131.494995,77852100,AAPL,141.47350015,139.9944398005895,36.08124493526121,152.4499562234301,130.49704407656992,1,1
2022-12-23,130.919998,132.419998,129.639999,131.860001,131.12706,63814900,AAPL,140.66100015,139.2197313433905,35.67535726634432,151.95335187171594,129.36864842828408,1,1
2022-12-27,131.380005,131.410004,128.720001,130.029999,129.307236,69007800,AAPL,139.95150005,138.34451873925806,33.658568657957616,152.0169045405068,127.88609555949319,1,1
2022-12-28,129.669998,131.029999,125.870003,126.040001,125.339409,85438400,AAPL,139.1950002,137.17265990694779,29.714325169542064,152.6743856140366,125.71561478596342,1,-1
2022-12-29,127.989998,130.479996,127.730003,129.610001,128.889572,75703700,AAPL,138.2740003,136.45240667771466,36.84537477424814,151.72999781228214,124.81800278771787,1,1
2022-12-30,128.410004,129.949997,127.43,129.929993,129.207779,77034200,AAPL,137.35500005,135.83122442269422,37.45788702074157,150.4494975512466,124.2605025487534,1,1
2023-01-03,130.279999,130.899994,124.169998,125.07,124.374802,112117500,AAPL,136.21800015000002,134.80634590624715,32.32940811019469,149.43229689778627,123.00370340221377,1,-1
2023-01-04,126.889999,128.660004,125.080002,126.360001,125.657639,89113600,AAPL,135.20449994999998,134.00193210565217,34.87806674296533,148.17612160521145,122.23287829478853,1,-1
2023-01-05,127.129997,127.769997,124.760002,125.019997,124.325081,80962700,AAPL,134.3099996,133.1465097146377,33.46799215921715,147.4983393892286,121.12165981077142,1,-1
2023-01-06,126.010002,130.289993,124.889999,129.619995,128.899506,87754700,AAPL,133.74399925,132.81065117038648,42.11891736891734,146.71545726658985,120.77254123341014,1,1
2023-01-09,130.470001,133.410004,129.889999,130.149994,129.426544,70790800,AAPL,133.11899925,132.5572552493973,43.03792646136508,145.50513058008664,120.73286791991335,1,1
2023-01-10,130.259995,131.259995,128.119995,130.729996,130.003342,63896200,AAPL,132.54749884999998,132.38323055897848,44.084227404444974,144.248067743227,120.84692995677295,1,1
2023-01-11,131.25,133.509995,130.460007,133.490005,132.748001,69458900,AAPL,131.99749885,132.4886376485996,48.89484896340588,142.35830409694643,121.63669360305356,1,1
2023-01-12,133.880005,134.259995,131.440002,133.410004,132.668457,71379600,AAPL,131.394499,132.57638682492345,48.76389012685817,139.7604550967147,123.0285429032853,1,1
2023-01-13,132.029999,134.919998,131.660004,134.759995,134.010956,57809700,AAPL,130.97199840000002,132.78434950826409,51.14197707347013,137.57648635818023,124.3675104418198,1,1
2023-01-17,134.830002,137.289993,134.130005,135.940002,135.184387,63646600,AAPL,130.9439985,133.08488784081035,53.18726290215772,137.45864176177184,124.42935523822813,1,1
2023-01-18,136.820007,138.610001,135.029999,135.210007,134.45845,69672800,AAPL,130.9789991,133.28728014168556,51.74415306079101,137.5768908963968,124.38110730360322,1,1
2023-01-19,134.080002,136.25,133.770004,135.270004,134.518112,58280400,AAPL,131.12399955,133.47611098533454,51.85976276926707,137.96093207318322,124.28706702681679,1,1
2023-01-20,135.279999,138.020004,134.220001,137.869995,137.103638,80223600,AAPL,131.40249914999998,133.8945761295884,56.700928397142775,138.83610475678066,123.96889354321931,1,1
2023-01-23,138.119995,143.320007,137.899994,141.110001,140.325653,81760300,AAPL,131.68549935000001,134.58175945057997,61.849644622371834,140.0824515666534,123.28854713334663,1,1
2023-01-24,140.309998,143.160004,140.300003,142.529999,141.737747,66435100,AAPL,132.2004995,135.33873464576283,63.877003982022025,141.8394436912565,122.56155530874352,1,1
2023-01-25,140.889999,142.429993,138.809998,141.860001,141.071487,65799300,AAPL,132.7004995,135.95980763188066,62.19752072369157,143.21464478728592,122.18635421271411,1,1
2023-01-26,143.169998,144.25,141.899994,143.960007,143.159821,54105100,AAPL,133.39699990000003,136.72173138122537,65.27897280373597,144.90941872220094,121.88458107779913,1,1
2023-01-27,143.160004,147.229996,143.080002,145.929993,145.118851,70555800,AAPL,134.39149949999998,137.5987086782515,67.92069627819741,146.60500702102655,122.17799197897341,1,1
2023-01-30,144.960007,145.550003,142.850006,143.0,142.205154,64015300,AAPL,135.06099945,138.11311737556088,60.54260505151433,147.61590111526888,122.50609778473112,1,1
2023-01-31,142.699997,144.339996,142.279999,144.289993,143.487961,65874500,AAPL,135.77899945000001,138.70139124455508,62.47530534521321,148.71472048810878,122.84327841189123,1,1
2023-02-01,143.970001,146.610001,141.320007,145.429993,144.621628,77663600,AAPL,136.7969991,139.34221045935936,64.14665738613743,149.40173579231435,124.19226240768563,1,1
2023-02-02,148.899994,151.179993,148.169998,150.820007,149.981689,118339000,AAPL,138.01999940000002,140.4353339394204,70.77462760074363,151.07523713786543,124.9647616621346,1,1
2023-02-03,148.029999,157.380005,147.830002,154.5,153.641205,154357300,AAPL,139.49399955,141.7748259451899,74.27169395422193,152.99461428039587,125.99338481960416,1,1
2023-02-06,152.570007,153.100006,150.779999,151.729996,150.886612,69858300,AAPL,140.5994996,142.72293737898133,67.70450553809576,154.30434565205684,126.89465354794315,1,1
2023-02-07,150.639999,155.229996,150.639999,154.649994,153.790359,83322600,AAPL,141.82449960000002,143.85884753336404,70.65057255489944,155.94771277656068,127.70128642343938,1,1
2023-02-08,153.880005,154.580002,151.169998,151.919998,151.075546,64120100,AAPL,142.8839997,144.62657614923415,64.70739456282624,156.69490858195894,129.07309081804107,1,1
2023-02-09,153.779999,154.330002,150.419998,150.869995,150.031372,56007100,AAPL,143.7529992,145.2211874683547,62.52870332564889,157.27432903561044,130.23166936438957,1,1
2023-02-10,149.460007,151.339996,149.220001,151.009995,150.399887,57450700,AAPL,144.63299875,145.77250247136854,62.708991847065946,157.62784585791803,131.638151642082,1,1
2023-02-13,150.949997,154.259995,150.919998,153.850006,153.228439,62199000,AAPL,145.5874993,146.5417885217144,66.25585515493015,158.34356335119423,132.83143524880575,1,1
2023-02-14,152.119995,153.770004,150.860001,153.199997,152.581055,61707600,AAPL,146.45049905000002,147.17590361488448,64.73815944659822,158.80822049126775,134.0927776087323,1,1
2023-02-15,153.110001,155.5,152.880005,155.330002,154.702454,65573800,AAPL,147.4564988,147.95248441346692,67.37541027571014,159.25330003824058,135.6596975617594,1,1
2023-02-16,153.509995,156.330002,153.350006,153.710007,153.088989,68167900,AAPL,148.37849895,148.50081989789865,63.48635101580426,159.05011195870497,137.706885941295,1,1
2023-02-17,152.350006,153.0,150.850006,152.550003,151.933685,59144100,AAPL,149.11249934999998,148.88645638381306,60.780893526361915,158.76251779626006,139.4624809037399,1,1
2023-02-21,150.199997,151.300003,148.410004,148.479996,147.880127,58867200,AAPL,149.4809991,148.84774587106895,52.351274284567054,158.41697715947174,140.54502104052824,1,1
2023-02-22,148.869995,149.949997,147.160004,148.910004,148.30838,51011300,AAPL,149.79999935,148.85367521668144,53.0914904659148,158.15742633706753,141.44257236293248,1,1
2023-02-23,150.089996,150.339996,147.240005,149.399994,148.796402,48394200,AAPL,150.176999,148.9057055769975,53.96900240872677,157.70702934496998,142.64696865503,1,1
2023-02-24,147.110001,147.190002,145.720001,146.710007,146.117279,55469600,AAPL,150.314499,148.69659142680726,48.594523335868466,157.476868775163,143.152129224837,1,1
2023-02-27,147.710007,149.169998,147.449997,147.919998,147.322388,44998500,AAPL,150.41399925000002,148.6226301480637,50.9602100418582,157.382635273797,143.44536322620303,1,1
2023-02-28,147.050003,149.080002,146.830002,147.410004,146.814453,50547000,AAPL,150.63449945,148.50714194348623,49.91748890076466,156.89379071946212,144.37520818053787,1,1
2023-03-01,146.830002,147.229996,145.009995,145.309998,144.722946,55479000,AAPL,150.68549969999998,148.2026520441066,45.764981519415855,156.75079720410946,144.6202021958905,1,1
2023-03-02,144.380005,146.710007,143.899994,145.910004,145.320526,52238100,AAPL,150.70950025,147.98430461133455,47.11855166026323,156.69469292936714,144.72430757063285,1,1
2023-03-03,148.039993,151.110001,147.330002,151.029999,150.41983,70732300,AAPL,150.71999984999997,148.2743707435884,56.98423646059204,156.70666770316674,144.7333319968332,1,1
2023-03-06,153.789993,156.300003,153.460007,153.830002,153.208527,87558000,AAPL,150.68649994999998,148.80347848229425,61.24268338473582,156.59517539029466,144.7778245097053,1,1
2023-03-07,153.699997,154.029999,151.130005,151.600006,150.987534,56182000,AAPL,150.68000045000002,149.06981443636147,56.449602463951244,156.58435463518782,144.77564626481222,1,1
2023-03-08,152.809998,153.470001,151.830002,152.869995,152.252396,47204800,AAPL,150.5910005,149.43173639480324,58.44427659554843,156.30385966578928,144.87814133421074,1,1
2023-03-09,153.559998,154.539993,150.229996,150.589996,149.981598,53833600,AAPL,150.5245004,149.54204683339339,53.68991782005497,156.20480181152257,144.84419898847742,1,1
2023-03-10,150.210007,150.940002,147.610001,148.5,147.90004,68572400,AAPL,150.40600064999998,149.4428042778321,49.69882722226367,156.1510422018897,144.66095909811025,1,1
2023-03-13,147.809998,153.139999,147.699997,150.470001,149.862091,84457100,AAPL,150.37900095,149.5406325370862,53.22813255557776,156.11750631914737,144.64049558085264,1,1
2023-03-14,151.279999,153.399994,150.100006,152.589996,151.973526,73695900,AAPL,150.31600045,149.83104810498276,56.745333363741096,155.92694441964824,144.70505648035174,1,1
2023-03-15,151.190002,153.25,149.919998,152.990005,152.371902,77167900,AAPL,150.30550085,150.13190114260345,57.39633048895418,155.89556561802667,144.7154360819733,1,1
2023-03-16,152.160004,156.460007,151.639999,155.850006,155.220352,76161100,AAPL,150.33150104999999,150.6764825575936,61.820734488244774,156.01879435873113,144.64420774126884,1,1
